CustomerAge,TransactionDate_hour,TransactionDate_hour_cos,TransactionDate_hour_sin,AccountBalance,TransactionDate_month,TransactionDate_month_sin,TransactionDate_month_cos,TransactionAmount,TransactionDuration,CustomerOccupation,Cluster
55,17,-0.25881904510252063,-0.9659258262890683,2472.99,7,-0.4999999999999997,-0.8660254037844388,10.52,30,Retired,6
38,17,-0.25881904510252063,-0.9659258262890683,6522.47,3,1.0,6.123233995736766e-17,270.72,37,Doctor,2
20,16,-0.5000000000000004,-0.8660254037844384,1223.45,1,0.49999999999999994,0.8660254037844387,202.34,134,Student,5
39,18,-1.8369701987210297e-16,-1.0,778.74,5,0.49999999999999994,-0.8660254037844387,247.58,152,Engineer,4
61,17,-0.25881904510252063,-0.9659258262890683,2246.15,10,-0.8660254037844386,0.5000000000000001,686.17,96,Retired,6
25,17,-0.25881904510252063,-0.9659258262890683,219.53,1,0.49999999999999994,0.8660254037844387,359.65,289,Student,3
38,16,-0.5000000000000004,-0.8660254037844384,12896.06,5,0.49999999999999994,-0.8660254037844387,109.91,90,Doctor,1
30,18,-1.8369701987210297e-16,-1.0,8697.11,10,-0.8660254037844386,0.5000000000000001,215.72,137,Engineer,4
66,16,-0.5000000000000004,-0.8660254037844384,6414.11,1,0.49999999999999994,0.8660254037844387,490.76,156,Retired,1
64,16,-0.5000000000000004,-0.8660254037844384,5767.51,2,0.8660254037844386,0.5000000000000001,224.28,68,Retired,1
68,16,-0.5000000000000004,-0.8660254037844384,2815.86,5,0.49999999999999994,-0.8660254037844387,614.03,51,Retired,1
55,18,-1.8369701987210297e-16,-1.0,2991.17,11,-0.5000000000000004,0.8660254037844384,608.79,157,Engineer,4
48,16,-0.5000000000000004,-0.8660254037844384,224.65,6,1.2246467991473532e-16,-1.0,186.55,288,Engineer,1
20,16,-0.5000000000000004,-0.8660254037844384,1236.76,3,1.0,6.123233995736766e-17,840.16,68,Student,5
60,17,-0.25881904510252063,-0.9659258262890683,13586.99,12,-2.4492935982947064e-16,1.0,203.34,66,Doctor,6
26,17,-0.25881904510252063,-0.9659258262890683,7117.35,11,-0.5000000000000004,0.8660254037844384,90.88,284,Engineer,2
61,17,-0.25881904510252063,-0.9659258262890683,7235.87,11,-0.5000000000000004,0.8660254037844384,60.11,122,Retired,6
72,16,-0.5000000000000004,-0.8660254037844384,7318.64,5,0.49999999999999994,-0.8660254037844387,393.92,47,Retired,1
43,16,-0.5000000000000004,-0.8660254037844384,9847.6,11,-0.5000000000000004,0.8660254037844384,19.39,45,Doctor,1
80,16,-0.5000000000000004,-0.8660254037844384,2968.75,4,0.8660254037844387,-0.4999999999999998,557.41,49,Retired,1
31,16,-0.5000000000000004,-0.8660254037844384,9323.71,8,-0.8660254037844384,-0.5000000000000004,57.07,99,Doctor,1
18,16,-0.5000000000000004,-0.8660254037844384,1764.08,8,-0.8660254037844384,-0.5000000000000004,395.27,167,Student,5
75,17,-0.25881904510252063,-0.9659258262890683,5683.49,6,1.2246467991473532e-16,-1.0,289.05,116,Retired,6
33,17,-0.25881904510252063,-0.9659258262890683,5225.73,3,1.0,6.123233995736766e-17,46.11,233,Doctor,2
63,16,-0.5000000000000004,-0.8660254037844384,6445.4,8,-0.8660254037844384,-0.5000000000000004,335.5,47,Retired,1
24,17,-0.25881904510252063,-0.9659258262890683,289.71,9,-1.0,-1.8369701987210297e-16,388.07,68,Student,3
51,16,-0.5000000000000004,-0.8660254037844384,9200.74,3,1.0,6.123233995736766e-17,520.86,66,Engineer,1
25,16,-0.5000000000000004,-0.8660254037844384,300.87,6,1.2246467991473532e-16,-1.0,787.41,39,Student,5
48,16,-0.5000000000000004,-0.8660254037844384,743.9,6,1.2246467991473532e-16,-1.0,31.7,121,Doctor,1
21,16,-0.5000000000000004,-0.8660254037844384,1200.35,5,0.49999999999999994,-0.8660254037844387,22.3,90,Student,5
56,16,-0.5000000000000004,-0.8660254037844384,1562.39,1,0.49999999999999994,0.8660254037844387,203.12,181,Retired,1
49,17,-0.25881904510252063,-0.9659258262890683,7719.71,2,0.8660254037844386,0.5000000000000001,315.94,172,Doctor,2
54,16,-0.5000000000000004,-0.8660254037844384,2610.67,12,-2.4492935982947064e-16,1.0,192.23,39,Engineer,1
66,16,-0.5000000000000004,-0.8660254037844384,2060.02,6,1.2246467991473532e-16,-1.0,1510.71,51,Retired,1
20,16,-0.5000000000000004,-0.8660254037844384,1833.67,11,-0.5000000000000004,0.8660254037844384,0.26,173,Student,5
71,16,-0.5000000000000004,-0.8660254037844384,5396.65,5,0.49999999999999994,-0.8660254037844387,210.77,161,Retired,1
57,18,-1.8369701987210297e-16,-1.0,12995.7,11,-0.5000000000000004,0.8660254037844384,406.65,107,Doctor,4
40,16,-0.5000000000000004,-0.8660254037844384,7616.43,2,0.8660254037844386,0.5000000000000001,422.9,111,Engineer,1
35,17,-0.25881904510252063,-0.9659258262890683,12500.8,6,1.2246467991473532e-16,-1.0,20.62,225,Doctor,2
19,16,-0.5000000000000004,-0.8660254037844384,1127.08,1,0.49999999999999994,0.8660254037844387,174.39,36,Student,5
76,16,-0.5000000000000004,-0.8660254037844384,3621.98,10,-0.8660254037844386,0.5000000000000001,7.86,91,Retired,1
49,18,-1.8369701987210297e-16,-1.0,5212.28,1,0.49999999999999994,0.8660254037844387,61.98,44,Engineer,4
58,16,-0.5000000000000004,-0.8660254037844384,2727.45,9,-1.0,-1.8369701987210297e-16,54.85,40,Retired,1
49,16,-0.5000000000000004,-0.8660254037844384,5117.03,9,-1.0,-1.8369701987210297e-16,204.7,95,Doctor,1
26,17,-0.25881904510252063,-0.9659258262890683,6089.79,9,-1.0,-1.8369701987210297e-16,16.55,159,Engineer,2
58,16,-0.5000000000000004,-0.8660254037844384,2618.1,11,-0.5000000000000004,0.8660254037844384,91.32,77,Engineer,1
31,16,-0.5000000000000004,-0.8660254037844384,11988.12,6,1.2246467991473532e-16,-1.0,195.49,212,Doctor,1
55,16,-0.5000000000000004,-0.8660254037844384,3841.42,12,-2.4492935982947064e-16,1.0,49.62,111,Engineer,1
28,16,-0.5000000000000004,-0.8660254037844384,321.21,1,0.49999999999999994,0.8660254037844387,487.16,84,Student,5
37,17,-0.25881904510252063,-0.9659258262890683,9754.73,8,-0.8660254037844384,-0.5000000000000004,405.6,44,Engineer,2
57,17,-0.25881904510252063,-0.9659258262890683,9584.52,10,-0.8660254037844386,0.5000000000000001,512.95,143,Engineer,6
31,17,-0.25881904510252063,-0.9659258262890683,7624.56,10,-0.8660254037844386,0.5000000000000001,345.94,163,Doctor,2
47,17,-0.25881904510252063,-0.9659258262890683,2485.73,10,-0.8660254037844386,0.5000000000000001,356.56,52,Engineer,2
36,16,-0.5000000000000004,-0.8660254037844384,2137.9,1,0.49999999999999994,0.8660254037844387,10.31,280,Engineer,1
30,16,-0.5000000000000004,-0.8660254037844384,6412.85,10,-0.8660254037844386,0.5000000000000001,211.69,111,Doctor,1
23,18,-1.8369701987210297e-16,-1.0,707.25,9,-1.0,-1.8369701987210297e-16,221.49,196,Student,7
48,17,-0.25881904510252063,-0.9659258262890683,8300.54,5,0.49999999999999994,-0.8660254037844387,278.23,83,Engineer,2
45,17,-0.25881904510252063,-0.9659258262890683,7717.34,10,-0.8660254037844386,0.5000000000000001,116.88,263,Doctor,2
39,17,-0.25881904510252063,-0.9659258262890683,6967.03,4,0.8660254037844387,-0.4999999999999998,328.77,247,Doctor,2
54,18,-1.8369701987210297e-16,-1.0,5158.6,7,-0.4999999999999997,-0.8660254037844388,77.53,55,Retired,4
67,17,-0.25881904510252063,-0.9659258262890683,12031.14,6,1.2246467991473532e-16,-1.0,421.74,103,Doctor,6
73,16,-0.5000000000000004,-0.8660254037844384,7093.68,3,1.0,6.123233995736766e-17,313.69,152,Retired,1
29,18,-1.8369701987210297e-16,-1.0,8539.86,6,1.2246467991473532e-16,-1.0,411.72,153,Doctor,4
59,16,-0.5000000000000004,-0.8660254037844384,7640.57,7,-0.4999999999999997,-0.8660254037844388,508.73,89,Retired,1
24,16,-0.5000000000000004,-0.8660254037844384,1292.21,11,-0.5000000000000004,0.8660254037844384,153.08,201,Student,5
63,18,-1.8369701987210297e-16,-1.0,5958.75,6,1.2246467991473532e-16,-1.0,23.01,166,Retired,4
25,16,-0.5000000000000004,-0.8660254037844384,708.74,10,-0.8660254037844386,0.5000000000000001,69.28,129,Student,5
28,16,-0.5000000000000004,-0.8660254037844384,1744.4,8,-0.8660254037844384,-0.5000000000000004,51.25,66,Student,5
25,17,-0.25881904510252063,-0.9659258262890683,273.78,8,-0.8660254037844384,-0.5000000000000004,407.65,263,Student,3
25,16,-0.5000000000000004,-0.8660254037844384,130.76,5,0.49999999999999994,-0.8660254037844387,459.25,59,Student,5
49,17,-0.25881904510252063,-0.9659258262890683,10389.6,2,0.8660254037844386,0.5000000000000001,301.56,118,Doctor,2
63,17,-0.25881904510252063,-0.9659258262890683,1048.18,6,1.2246467991473532e-16,-1.0,17.67,91,Doctor,2
32,18,-1.8369701987210297e-16,-1.0,12896.68,3,1.0,6.123233995736766e-17,5.29,132,Doctor,4
43,16,-0.5000000000000004,-0.8660254037844384,8208.54,9,-1.0,-1.8369701987210297e-16,401.37,251,Engineer,1
38,17,-0.25881904510252063,-0.9659258262890683,5244.49,7,-0.4999999999999997,-0.8660254037844388,145.4,24,Engineer,2
37,16,-0.5000000000000004,-0.8660254037844384,11935.14,10,-0.8660254037844386,0.5000000000000001,556.34,46,Doctor,1
24,16,-0.5000000000000004,-0.8660254037844384,1484.76,4,0.8660254037844387,-0.4999999999999998,34.31,251,Student,5
23,17,-0.25881904510252063,-0.9659258262890683,6513.34,6,1.2246467991473532e-16,-1.0,780.59,145,Student,3
35,17,-0.25881904510252063,-0.9659258262890683,13801.15,3,1.0,6.123233995736766e-17,282.65,161,Doctor,2
68,16,-0.5000000000000004,-0.8660254037844384,12958.65,9,-1.0,-1.8369701987210297e-16,305.27,147,Doctor,1
32,16,-0.5000000000000004,-0.8660254037844384,9588.71,9,-1.0,-1.8369701987210297e-16,185.81,116,Doctor,1
49,18,-1.8369701987210297e-16,-1.0,3475.99,10,-0.8660254037844386,0.5000000000000001,66.01,179,Engineer,4
29,17,-0.25881904510252063,-0.9659258262890683,7544.4,1,0.49999999999999994,0.8660254037844387,447.95,75,Engineer,2
19,17,-0.25881904510252063,-0.9659258262890683,1193.61,6,1.2246467991473532e-16,-1.0,279.3,48,Student,3
33,16,-0.5000000000000004,-0.8660254037844384,12063.77,5,0.49999999999999994,-0.8660254037844387,26.75,27,Doctor,1
27,17,-0.25881904510252063,-0.9659258262890683,892.83,8,-0.8660254037844384,-0.5000000000000004,611.15,121,Student,3
54,17,-0.25881904510252063,-0.9659258262890683,1230.12,8,-0.8660254037844384,-0.5000000000000004,275.2,81,Engineer,2
18,17,-0.25881904510252063,-0.9659258262890683,1479.67,2,0.8660254037844386,0.5000000000000001,427.79,189,Student,3
54,17,-0.25881904510252063,-0.9659258262890683,1265.28,12,-2.4492935982947064e-16,1.0,469.13,139,Doctor,2
76,16,-0.5000000000000004,-0.8660254037844384,3228.87,12,-2.4492935982947064e-16,1.0,102.81,47,Retired,1
19,17,-0.25881904510252063,-0.9659258262890683,1111.67,12,-2.4492935982947064e-16,1.0,22.61,145,Student,3
56,18,-1.8369701987210297e-16,-1.0,3213.16,6,1.2246467991473532e-16,-1.0,68.28,293,Engineer,4
63,17,-0.25881904510252063,-0.9659258262890683,12719.93,9,-1.0,-1.8369701987210297e-16,33.65,146,Doctor,6
63,18,-1.8369701987210297e-16,-1.0,2040.77,1,0.49999999999999994,0.8660254037844387,362.68,137,Retired,4
20,16,-0.5000000000000004,-0.8660254037844384,1309.85,6,1.2246467991473532e-16,-1.0,73.23,172,Student,5
25,16,-0.5000000000000004,-0.8660254037844384,164.61,11,-0.5000000000000004,0.8660254037844384,654.49,104,Student,5
49,17,-0.25881904510252063,-0.9659258262890683,4230.37,4,0.8660254037844387,-0.4999999999999998,18.56,161,Engineer,2
27,17,-0.25881904510252063,-0.9659258262890683,761.0,1,0.49999999999999994,0.8660254037844387,389.05,41,Student,3
67,16,-0.5000000000000004,-0.8660254037844384,2923.83,3,1.0,6.123233995736766e-17,7.38,105,Retired,1
61,17,-0.25881904510252063,-0.9659258262890683,7372.47,6,1.2246467991473532e-16,-1.0,109.48,93,Retired,6
39,18,-1.8369701987210297e-16,-1.0,871.1,1,0.49999999999999994,0.8660254037844387,66.91,85,Doctor,4
45,16,-0.5000000000000004,-0.8660254037844384,3023.16,3,1.0,6.123233995736766e-17,335.48,155,Engineer,1
19,16,-0.5000000000000004,-0.8660254037844384,1119.21,12,-2.4492935982947064e-16,1.0,38.14,174,Student,5
60,18,-1.8369701987210297e-16,-1.0,11833.73,12,-2.4492935982947064e-16,1.0,1076.98,173,Doctor,4
68,16,-0.5000000000000004,-0.8660254037844384,6400.59,2,0.8660254037844386,0.5000000000000001,360.02,68,Retired,1
63,18,-1.8369701987210297e-16,-1.0,13884.24,2,0.8660254037844386,0.5000000000000001,567.71,80,Doctor,4
19,16,-0.5000000000000004,-0.8660254037844384,620.83,5,0.49999999999999994,-0.8660254037844387,218.19,185,Student,5
19,17,-0.25881904510252063,-0.9659258262890683,1938.01,9,-1.0,-1.8369701987210297e-16,209.99,40,Student,3
19,16,-0.5000000000000004,-0.8660254037844384,964.79,11,-0.5000000000000004,0.8660254037844384,11.02,280,Student,5
56,16,-0.5000000000000004,-0.8660254037844384,1870.16,5,0.49999999999999994,-0.8660254037844387,83.43,109,Retired,1
34,17,-0.25881904510252063,-0.9659258262890683,5577.94,3,1.0,6.123233995736766e-17,344.97,106,Doctor,2
36,17,-0.25881904510252063,-0.9659258262890683,8700.8,1,0.49999999999999994,0.8660254037844387,172.29,283,Engineer,2
60,16,-0.5000000000000004,-0.8660254037844384,2794.66,7,-0.4999999999999997,-0.8660254037844388,195.54,255,Retired,1
45,18,-1.8369701987210297e-16,-1.0,6169.71,8,-0.8660254037844384,-0.5000000000000004,101.23,87,Engineer,4
25,16,-0.5000000000000004,-0.8660254037844384,831.75,3,1.0,6.123233995736766e-17,180.46,34,Student,5
53,16,-0.5000000000000004,-0.8660254037844384,2451.56,3,1.0,6.123233995736766e-17,692.55,109,Retired,1
34,17,-0.25881904510252063,-0.9659258262890683,13625.52,6,1.2246467991473532e-16,-1.0,147.31,92,Doctor,2
20,17,-0.25881904510252063,-0.9659258262890683,1379.39,2,0.8660254037844386,0.5000000000000001,107.48,103,Student,3
62,17,-0.25881904510252063,-0.9659258262890683,11498.01,9,-1.0,-1.8369701987210297e-16,1831.02,83,Doctor,6
25,16,-0.5000000000000004,-0.8660254037844384,865.49,8,-0.8660254037844384,-0.5000000000000004,81.51,97,Student,5
76,17,-0.25881904510252063,-0.9659258262890683,7147.4,5,0.49999999999999994,-0.8660254037844387,365.48,216,Retired,6
35,16,-0.5000000000000004,-0.8660254037844384,7833.85,6,1.2246467991473532e-16,-1.0,491.1,125,Engineer,1
80,16,-0.5000000000000004,-0.8660254037844384,4840.67,11,-0.5000000000000004,0.8660254037844384,452.8,151,Retired,1
70,17,-0.25881904510252063,-0.9659258262890683,7361.47,12,-2.4492935982947064e-16,1.0,645.04,78,Retired,6
45,18,-1.8369701987210297e-16,-1.0,5128.44,3,1.0,6.123233995736766e-17,169.28,114,Doctor,4
62,16,-0.5000000000000004,-0.8660254037844384,12381.45,10,-0.8660254037844386,0.5000000000000001,88.42,91,Doctor,1
29,17,-0.25881904510252063,-0.9659258262890683,4008.05,3,1.0,6.123233995736766e-17,155.53,66,Engineer,2
43,16,-0.5000000000000004,-0.8660254037844384,3493.13,12,-2.4492935982947064e-16,1.0,991.82,300,Engineer,1
77,18,-1.8369701987210297e-16,-1.0,6462.41,11,-0.5000000000000004,0.8660254037844384,39.24,106,Retired,4
42,16,-0.5000000000000004,-0.8660254037844384,4625.12,2,0.8660254037844386,0.5000000000000001,152.01,111,Engineer,1
48,18,-1.8369701987210297e-16,-1.0,6470.57,5,0.49999999999999994,-0.8660254037844387,78.77,50,Engineer,4
48,16,-0.5000000000000004,-0.8660254037844384,4854.83,2,0.8660254037844386,0.5000000000000001,26.5,179,Engineer,1
48,17,-0.25881904510252063,-0.9659258262890683,12652.22,6,1.2246467991473532e-16,-1.0,83.62,146,Doctor,6
68,16,-0.5000000000000004,-0.8660254037844384,11705.88,5,0.49999999999999994,-0.8660254037844387,142.78,150,Doctor,1
35,16,-0.5000000000000004,-0.8660254037844384,932.61,11,-0.5000000000000004,0.8660254037844384,55.99,95,Doctor,1
61,16,-0.5000000000000004,-0.8660254037844384,11613.58,3,1.0,6.123233995736766e-17,774.48,31,Doctor,1
25,18,-1.8369701987210297e-16,-1.0,1068.55,5,0.49999999999999994,-0.8660254037844387,105.37,160,Student,7
28,16,-0.5000000000000004,-0.8660254037844384,1616.3,6,1.2246467991473532e-16,-1.0,118.83,295,Student,5
23,16,-0.5000000000000004,-0.8660254037844384,471.28,11,-0.5000000000000004,0.8660254037844384,46.22,217,Student,5
21,16,-0.5000000000000004,-0.8660254037844384,106.86,5,0.49999999999999994,-0.8660254037844387,659.71,148,Student,5
72,16,-0.5000000000000004,-0.8660254037844384,2457.1,11,-0.5000000000000004,0.8660254037844384,377.97,160,Retired,1
69,17,-0.25881904510252063,-0.9659258262890683,5882.12,5,0.49999999999999994,-0.8660254037844387,114.1,148,Retired,6
55,16,-0.5000000000000004,-0.8660254037844384,1938.99,12,-2.4492935982947064e-16,1.0,11.3,41,Retired,1
57,16,-0.5000000000000004,-0.8660254037844384,4079.09,5,0.49999999999999994,-0.8660254037844387,95.5,17,Retired,1
28,16,-0.5000000000000004,-0.8660254037844384,860.12,2,0.8660254037844386,0.5000000000000001,130.93,149,Engineer,5
68,18,-1.8369701987210297e-16,-1.0,7811.31,4,0.8660254037844387,-0.4999999999999998,272.97,174,Retired,4
24,16,-0.5000000000000004,-0.8660254037844384,1181.84,3,1.0,6.123233995736766e-17,73.35,47,Student,5
58,16,-0.5000000000000004,-0.8660254037844384,10915.54,10,-0.8660254037844386,0.5000000000000001,29.94,243,Doctor,1
19,16,-0.5000000000000004,-0.8660254037844384,1670.72,11,-0.5000000000000004,0.8660254037844384,307.24,136,Student,5
20,16,-0.5000000000000004,-0.8660254037844384,1121.19,10,-0.8660254037844386,0.5000000000000001,50.52,140,Student,5
53,16,-0.5000000000000004,-0.8660254037844384,5621.86,4,0.8660254037844387,-0.4999999999999998,820.46,243,Engineer,1
56,18,-1.8369701987210297e-16,-1.0,8873.43,4,0.8660254037844387,-0.4999999999999998,153.07,116,Engineer,4
41,17,-0.25881904510252063,-0.9659258262890683,6990.92,6,1.2246467991473532e-16,-1.0,52.94,146,Doctor,2
60,16,-0.5000000000000004,-0.8660254037844384,7831.56,4,0.8660254037844387,-0.4999999999999998,384.41,65,Engineer,1
51,18,-1.8369701987210297e-16,-1.0,6173.23,7,-0.4999999999999997,-0.8660254037844388,235.42,175,Retired,4
56,17,-0.25881904510252063,-0.9659258262890683,9523.72,6,1.2246467991473532e-16,-1.0,114.23,64,Doctor,6
33,16,-0.5000000000000004,-0.8660254037844384,6420.47,5,0.49999999999999994,-0.8660254037844387,12.62,61,Doctor,1
23,18,-1.8369701987210297e-16,-1.0,1146.09,12,-2.4492935982947064e-16,1.0,997.37,145,Student,7
35,16,-0.5000000000000004,-0.8660254037844384,6430.41,9,-1.0,-1.8369701987210297e-16,373.52,235,Engineer,1
28,17,-0.25881904510252063,-0.9659258262890683,1635.05,4,0.8660254037844387,-0.4999999999999998,336.05,164,Student,3
66,18,-1.8369701987210297e-16,-1.0,6697.79,12,-2.4492935982947064e-16,1.0,366.93,33,Retired,4
58,17,-0.25881904510252063,-0.9659258262890683,7369.89,10,-0.8660254037844386,0.5000000000000001,112.27,102,Doctor,2
40,16,-0.5000000000000004,-0.8660254037844384,6903.68,3,1.0,6.123233995736766e-17,494.96,132,Engineer,1
65,17,-0.25881904510252063,-0.9659258262890683,11748.86,6,1.2246467991473532e-16,-1.0,561.58,23,Doctor,6
42,18,-1.8369701987210297e-16,-1.0,7303.23,9,-1.0,-1.8369701987210297e-16,440.94,148,Doctor,4
29,16,-0.5000000000000004,-0.8660254037844384,10619.35,2,0.8660254037844386,0.5000000000000001,71.9,51,Doctor,1
54,17,-0.25881904510252063,-0.9659258262890683,1794.5,7,-0.4999999999999997,-0.8660254037844388,256.66,137,Retired,6
59,17,-0.25881904510252063,-0.9659258262890683,12970.21,7,-0.4999999999999997,-0.8660254037844388,166.55,99,Doctor,6
56,17,-0.25881904510252063,-0.9659258262890683,120.89,2,0.8660254037844386,0.5000000000000001,276.26,143,Doctor,2
67,16,-0.5000000000000004,-0.8660254037844384,5692.31,7,-0.4999999999999997,-0.8660254037844388,35.46,164,Doctor,1
50,16,-0.5000000000000004,-0.8660254037844384,9879.87,4,0.8660254037844387,-0.4999999999999998,38.14,165,Engineer,1
64,18,-1.8369701987210297e-16,-1.0,6266.65,12,-2.4492935982947064e-16,1.0,506.26,86,Retired,4
31,17,-0.25881904510252063,-0.9659258262890683,14268.95,4,0.8660254037844387,-0.4999999999999998,736.32,28,Doctor,2
52,18,-1.8369701987210297e-16,-1.0,6449.83,11,-0.5000000000000004,0.8660254037844384,389.43,151,Engineer,4
60,16,-0.5000000000000004,-0.8660254037844384,6741.41,11,-0.5000000000000004,0.8660254037844384,25.58,166,Engineer,1
25,17,-0.25881904510252063,-0.9659258262890683,1008.44,9,-1.0,-1.8369701987210297e-16,446.1,243,Student,3
23,16,-0.5000000000000004,-0.8660254037844384,1711.78,9,-1.0,-1.8369701987210297e-16,147.74,15,Student,5
26,16,-0.5000000000000004,-0.8660254037844384,1821.0,2,0.8660254037844386,0.5000000000000001,1228.81,254,Student,5
77,17,-0.25881904510252063,-0.9659258262890683,5107.75,5,0.49999999999999994,-0.8660254037844387,46.23,282,Retired,6
33,17,-0.25881904510252063,-0.9659258262890683,5229.95,5,0.49999999999999994,-0.8660254037844387,265.37,77,Engineer,2
20,17,-0.25881904510252063,-0.9659258262890683,339.16,2,0.8660254037844386,0.5000000000000001,342.57,91,Student,3
32,17,-0.25881904510252063,-0.9659258262890683,10442.48,2,0.8660254037844386,0.5000000000000001,417.26,45,Doctor,2
63,16,-0.5000000000000004,-0.8660254037844384,4324.4,11,-0.5000000000000004,0.8660254037844384,33.63,76,Retired,1
55,18,-1.8369701987210297e-16,-1.0,6292.29,12,-2.4492935982947064e-16,1.0,64.58,173,Retired,4
21,16,-0.5000000000000004,-0.8660254037844384,269.01,4,0.8660254037844387,-0.4999999999999998,23.23,122,Student,5
78,16,-0.5000000000000004,-0.8660254037844384,5379.25,8,-0.8660254037844384,-0.5000000000000004,160.52,112,Retired,1
64,16,-0.5000000000000004,-0.8660254037844384,1334.09,9,-1.0,-1.8369701987210297e-16,278.88,179,Doctor,1
53,18,-1.8369701987210297e-16,-1.0,6366.84,8,-0.8660254037844384,-0.5000000000000004,285.49,109,Doctor,4
22,18,-1.8369701987210297e-16,-1.0,1839.1,1,0.49999999999999994,0.8660254037844387,71.87,258,Student,7
53,16,-0.5000000000000004,-0.8660254037844384,3966.54,12,-2.4492935982947064e-16,1.0,308.8,41,Retired,1
33,18,-1.8369701987210297e-16,-1.0,9983.36,7,-0.4999999999999997,-0.8660254037844388,135.35,82,Engineer,4
66,16,-0.5000000000000004,-0.8660254037844384,4577.09,5,0.49999999999999994,-0.8660254037844387,288.43,72,Retired,1
65,16,-0.5000000000000004,-0.8660254037844384,7458.03,10,-0.8660254037844386,0.5000000000000001,147.46,205,Doctor,1
32,17,-0.25881904510252063,-0.9659258262890683,6397.29,10,-0.8660254037844386,0.5000000000000001,214.15,217,Engineer,2
49,16,-0.5000000000000004,-0.8660254037844384,6345.03,8,-0.8660254037844384,-0.5000000000000004,71.34,144,Engineer,1
30,16,-0.5000000000000004,-0.8660254037844384,6034.73,3,1.0,6.123233995736766e-17,170.36,118,Doctor,1
53,17,-0.25881904510252063,-0.9659258262890683,765.81,12,-2.4492935982947064e-16,1.0,965.66,32,Engineer,2
55,17,-0.25881904510252063,-0.9659258262890683,9826.26,5,0.49999999999999994,-0.8660254037844387,736.53,120,Engineer,6
45,17,-0.25881904510252063,-0.9659258262890683,3736.38,7,-0.4999999999999997,-0.8660254037844388,213.42,17,Engineer,2
27,16,-0.5000000000000004,-0.8660254037844384,646.85,9,-1.0,-1.8369701987210297e-16,94.09,203,Student,5
72,16,-0.5000000000000004,-0.8660254037844384,6385.12,5,0.49999999999999994,-0.8660254037844387,91.23,86,Retired,1
57,17,-0.25881904510252063,-0.9659258262890683,4161.71,7,-0.4999999999999997,-0.8660254037844388,263.92,233,Retired,6
51,16,-0.5000000000000004,-0.8660254037844384,11079.77,5,0.49999999999999994,-0.8660254037844387,77.5,201,Doctor,1
69,17,-0.25881904510252063,-0.9659258262890683,10017.11,2,0.8660254037844386,0.5000000000000001,3.65,146,Doctor,6
26,17,-0.25881904510252063,-0.9659258262890683,1644.09,11,-0.5000000000000004,0.8660254037844384,43.88,251,Student,3
28,16,-0.5000000000000004,-0.8660254037844384,387.65,4,0.8660254037844387,-0.4999999999999998,591.98,132,Student,5
18,16,-0.5000000000000004,-0.8660254037844384,528.38,8,-0.8660254037844384,-0.5000000000000004,224.79,129,Student,5
55,17,-0.25881904510252063,-0.9659258262890683,7530.3,9,-1.0,-1.8369701987210297e-16,64.3,67,Retired,6
62,17,-0.25881904510252063,-0.9659258262890683,10887.59,12,-2.4492935982947064e-16,1.0,111.79,49,Doctor,6
59,16,-0.5000000000000004,-0.8660254037844384,7104.61,3,1.0,6.123233995736766e-17,927.16,153,Retired,1
61,17,-0.25881904510252063,-0.9659258262890683,7307.11,2,0.8660254037844386,0.5000000000000001,613.7,37,Retired,6
20,17,-0.25881904510252063,-0.9659258262890683,349.98,3,1.0,6.123233995736766e-17,26.07,19,Student,3
60,16,-0.5000000000000004,-0.8660254037844384,2284.41,1,0.49999999999999994,0.8660254037844387,170.45,199,Engineer,1
22,17,-0.25881904510252063,-0.9659258262890683,1918.36,9,-1.0,-1.8369701987210297e-16,344.27,123,Student,3
22,16,-0.5000000000000004,-0.8660254037844384,503.01,4,0.8660254037844387,-0.4999999999999998,872.72,288,Student,5
37,16,-0.5000000000000004,-0.8660254037844384,1216.91,2,0.8660254037844386,0.5000000000000001,292.95,56,Engineer,1
18,17,-0.25881904510252063,-0.9659258262890683,1071.04,8,-0.8660254037844384,-0.5000000000000004,28.44,243,Student,3
21,17,-0.25881904510252063,-0.9659258262890683,187.9,3,1.0,6.123233995736766e-17,209.02,74,Student,3
72,17,-0.25881904510252063,-0.9659258262890683,7145.67,11,-0.5000000000000004,0.8660254037844384,20.05,171,Retired,6
28,16,-0.5000000000000004,-0.8660254037844384,1493.88,4,0.8660254037844387,-0.4999999999999998,175.02,71,Student,5
41,16,-0.5000000000000004,-0.8660254037844384,8658.95,8,-0.8660254037844384,-0.5000000000000004,89.5,134,Engineer,1
28,17,-0.25881904510252063,-0.9659258262890683,164.12,10,-0.8660254037844386,0.5000000000000001,69.96,31,Student,3
53,17,-0.25881904510252063,-0.9659258262890683,7089.9,1,0.49999999999999994,0.8660254037844387,146.51,68,Engineer,2
21,17,-0.25881904510252063,-0.9659258262890683,841.65,8,-0.8660254037844384,-0.5000000000000004,376.78,88,Student,3
71,16,-0.5000000000000004,-0.8660254037844384,5677.05,12,-2.4492935982947064e-16,1.0,148.54,107,Retired,1
26,16,-0.5000000000000004,-0.8660254037844384,1658.49,12,-2.4492935982947064e-16,1.0,388.77,30,Student,5
63,17,-0.25881904510252063,-0.9659258262890683,10171.68,11,-0.5000000000000004,0.8660254037844384,100.38,49,Doctor,6
